,queries,actual_value
18191,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.80 AND 2.37 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""c"" BETWEEN 0.98 AND 1.01;",36.0
18192,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.74 AND 1.97 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""d"" BETWEEN 0.86 AND 0.91;",1.0
18193,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.80 AND 2.37 AND ""a"" BETWEEN 0.62 AND 0.67;",227414.0
18194,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""c"" BETWEEN 0.98 AND 1.01;",36.0
18195,"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.98 AND 1.01 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""e"" BETWEEN 0.86 AND 1.00;",28427.0
18196,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""c"" BETWEEN 0.98 AND 1.01;",3030.0
18197,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""f"" BETWEEN 1.74 AND 1.97;",12167.0
18198,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.74 AND 1.97 AND ""b"" BETWEEN 0.80 AND 2.37;",174844.0
18199,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""a"" BETWEEN 0.62 AND 0.67;",1.0
18200,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""e"" BETWEEN 0.86 AND 1.00;",1.0
18201,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""a"" BETWEEN 0.62 AND 0.67;",1.0
18202,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""c"" BETWEEN 0.98 AND 1.01;",1.0
18203,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""d"" BETWEEN 0.86 AND 0.91;",14.0
18204,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.86 AND 1.00 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01;",23.0
18205,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""f"" BETWEEN 1.74 AND 1.97;",2744.0
18206,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""g"" BETWEEN 1.49 AND 1.53;",860.0
18207,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""a"" BETWEEN 0.62 AND 0.67;",1.0
18208,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""f"" BETWEEN 1.74 AND 1.97;",4808.0
18209,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""b"" BETWEEN 0.80 AND 2.37;",227414.0
18210,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.80 AND 2.37 AND ""g"" BETWEEN 1.49 AND 1.53;",64862.0
18211,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01;",145852.0
18212,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""e"" BETWEEN 0.86 AND 1.00;",1.0
18213,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""b"" BETWEEN 0.80 AND 2.37;",132.0
18214,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""f"" BETWEEN 1.74 AND 1.97;",323.0
18215,"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.98 AND 1.01 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""f"" BETWEEN 1.74 AND 1.97;",15393.0
18216,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""c"" BETWEEN 0.98 AND 1.01;",1.0
18217,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.74 AND 1.97 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""d"" BETWEEN 0.86 AND 0.91;",1.0
18218,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""a"" BETWEEN 0.62 AND 0.67;",18.0
18219,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01;",1.0
18220,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""e"" BETWEEN 0.86 AND 1.00;",62586.0
18221,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""g"" BETWEEN 1.49 AND 1.53;",2.0
18222,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.80 AND 2.37 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""d"" BETWEEN 0.86 AND 0.91;",515443.0
18223,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.80 AND 2.37 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""e"" BETWEEN 0.86 AND 1.00;",36.0
18224,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.74 AND 1.97 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""c"" BETWEEN 0.98 AND 1.01;",14.0
18225,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.74 AND 1.97 AND ""d"" BETWEEN 0.86 AND 0.91;",12167.0
18226,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""b"" BETWEEN 0.80 AND 2.37;",787089.0
18227,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""g"" BETWEEN 1.49 AND 1.53;",49.0
18228,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""f"" BETWEEN 1.74 AND 1.97;",23.0
18229,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""d"" BETWEEN 0.86 AND 0.91;",3.0
18230,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.80 AND 2.37 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""d"" BETWEEN 0.86 AND 0.91;",676.0
18231,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""g"" BETWEEN 1.49 AND 1.53;",1.0
18232,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""c"" BETWEEN 0.98 AND 1.01;",1.0
18233,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.80 AND 2.37 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""g"" BETWEEN 1.49 AND 1.53;",1.0
18234,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.86 AND 1.00 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""d"" BETWEEN 0.86 AND 0.91;",1.0
18235,"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.98 AND 1.01 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""b"" BETWEEN 0.80 AND 2.37;",5852.0
18236,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""c"" BETWEEN 0.98 AND 1.01;",164.0
18237,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.74 AND 1.97 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""b"" BETWEEN 0.80 AND 2.37;",676.0
18238,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.74 AND 1.97 AND ""a"" BETWEEN 0.62 AND 0.67;",4808.0
18239,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.74 AND 1.97 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""e"" BETWEEN 0.86 AND 1.00;",23.0
18240,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""f"" BETWEEN 1.74 AND 1.97;",23.0
18241,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.80 AND 2.37 AND ""g"" BETWEEN 1.49 AND 1.53;",64862.0
18242,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""d"" BETWEEN 0.86 AND 0.91;",28701.0
18243,"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.98 AND 1.01 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""a"" BETWEEN 0.62 AND 0.67;",196.0
18244,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.86 AND 1.00 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""g"" BETWEEN 1.49 AND 1.53;",1.0
18245,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.80 AND 2.37 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""f"" BETWEEN 1.74 AND 1.97;",14.0
18246,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""b"" BETWEEN 0.80 AND 2.37;",49.0
18247,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""g"" BETWEEN 1.49 AND 1.53;",15393.0
18248,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""f"" BETWEEN 1.74 AND 1.97;",1.0
18249,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.86 AND 1.00 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""d"" BETWEEN 0.86 AND 0.91;",16.0
18250,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""d"" BETWEEN 0.86 AND 0.91;",164.0
18251,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.86 AND 1.00 AND ""a"" BETWEEN 0.62 AND 0.67;",62586.0
18252,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""e"" BETWEEN 0.86 AND 1.00;",10380.0
18253,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""a"" BETWEEN 0.62 AND 0.67;",269.0
18254,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.86 AND 1.00 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""g"" BETWEEN 1.49 AND 1.53;",23.0
18255,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.86 AND 1.00 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""b"" BETWEEN 0.80 AND 2.37;",1915.0
18256,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""c"" BETWEEN 0.98 AND 1.01;",7141.0
18257,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""a"" BETWEEN 0.62 AND 0.67;",313.0
18258,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.86 AND 1.00 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""f"" BETWEEN 1.74 AND 1.97;",1.0
18259,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""f"" BETWEEN 1.74 AND 1.97;",68.0
18260,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""e"" BETWEEN 0.86 AND 1.00;",162720.0
18261,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01;",196.0
18262,"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.98 AND 1.01 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""g"" BETWEEN 1.49 AND 1.53;",16.0
18263,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.86 AND 1.00 AND ""g"" BETWEEN 1.49 AND 1.53;",10380.0
18264,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.86 AND 1.00 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""a"" BETWEEN 0.62 AND 0.67;",1.0
18265,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.86 AND 1.00 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""d"" BETWEEN 0.86 AND 0.91;",36.0
18266,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""d"" BETWEEN 0.86 AND 0.91;",1.0
18267,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""b"" BETWEEN 0.80 AND 2.37;",1.0
18268,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.86 AND 1.00 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""f"" BETWEEN 1.74 AND 1.97;",1.0
18269,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""d"" BETWEEN 0.86 AND 0.91;",307.0
18270,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.80 AND 2.37 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""f"" BETWEEN 1.74 AND 1.97;",16.0
18271,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""b"" BETWEEN 0.80 AND 2.37;",14.0
18272,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""c"" BETWEEN 0.98 AND 1.01;",2452.0
18273,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.80 AND 2.37 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""f"" BETWEEN 1.74 AND 1.97;",36.0
18274,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.86 AND 1.00 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""d"" BETWEEN 0.86 AND 0.91;",1.0
18275,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""g"" BETWEEN 1.49 AND 1.53;",1.0
18276,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""b"" BETWEEN 0.80 AND 2.37;",787089.0
18277,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""b"" BETWEEN 0.80 AND 2.37;",14.0
18278,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""g"" BETWEEN 1.49 AND 1.53;",61.0
18279,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""f"" BETWEEN 1.74 AND 1.97;",36.0
18280,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""g"" BETWEEN 1.49 AND 1.53;",159.0
18281,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""a"" BETWEEN 0.62 AND 0.67;",1.0
18282,"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.98 AND 1.01 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""e"" BETWEEN 0.86 AND 1.00;",1862.0
18283,"SELECT * FROM higgs WHERE ""a"" BETWEEN 0.62 AND 0.67 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""e"" BETWEEN 0.86 AND 1.00;",1.0
18284,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.86 AND 0.91 AND ""b"" BETWEEN 0.80 AND 2.37 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""g"" BETWEEN 1.49 AND 1.53;",1.0
18285,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.86 AND 1.00 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""g"" BETWEEN 1.49 AND 1.53 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""f"" BETWEEN 1.74 AND 1.97;",1.0
18286,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""d"" BETWEEN 0.86 AND 0.91 AND ""a"" BETWEEN 0.62 AND 0.67;",97.0
18287,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""d"" BETWEEN 0.86 AND 0.91;",3030.0
18288,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.49 AND 1.53 AND ""c"" BETWEEN 0.98 AND 1.01 AND ""d"" BETWEEN 0.86 AND 0.91;",3030.0
18289,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.80 AND 2.37 AND ""e"" BETWEEN 0.86 AND 1.00 AND ""a"" BETWEEN 0.62 AND 0.67 AND ""f"" BETWEEN 1.74 AND 1.97 AND ""c"" BETWEEN 0.98 AND 1.01;",244.0
